s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124
74.6289885,66.7733055,123.7270073,51.0619395,49.09801875,94.268196,86.412513,117.835245,119.7991658,133.546611,0,0,182.6446298,133.546611,217.9952033,68.73722625,0,229.7787278,125.690928,88.37643375,0,0,0,0
83.4088695,74.6289885,138.2831258,57.0692265,54.87425625,105.358572,96.578691,131.698215,133.8931853,149.257977,0,0,204.1322333,149.257977,243.6416978,76.82395875,0,256.8115193,140.478096,98.77366125,0,0,0,0
86.9208219,77.7712617,144.1055732,59.4721413,57.18475125,109.7947224,100.6451622,137.243403,139.5307931,155.5425234,0,0,212.7272747,155.5425234,253.9002956,80.05865175,0,267.6246359,146.3929632,102.9325523,0,0,0,0
87.79881,78.55683,145.561185,60.07287,57.762375,110.90376,101.66178,138.6297,140.940195,157.11366,0,0,214.876035,157.11366,256.464945,80.867325,0,270.327915,147.87168,103.972275,0,0,0,0
86.9208219,77.7712617,144.1055732,59.4721413,57.18475125,109.7947224,100.6451622,137.243403,139.5307931,155.5425234,0,0,212.7272747,155.5425234,253.9002956,80.05865175,0,267.6246359,146.3929632,102.9325523,0,0,0,0
81.6528933,73.0578519,135.3719021,55.8677691,53.71900875,103.1404968,94.5454554,128.925621,131.0743814,146.1157038,0,0,199.8347126,146.1157038,238.5123989,75.20661225,0,251.404961,137.5206624,96.69421575,0,0,0,0
80.7749052,72.2722836,133.9162902,55.2670404,53.141385,102.0314592,93.5288376,127.539324,129.6649794,144.5445672,0,0,197.6859522,144.5445672,235.9477494,74.397939,0,248.7016818,136.0419456,95.654493,0,0,0,0
79.018929,70.701147,131.0050665,54.065583,51.9861375,99.813384,91.495602,124.76673,126.8461755,141.402294,0,0,193.3884315,141.402294,230.8184505,72.7805925,0,243.2951235,133.084512,93.5750475,0,0,0,0
77.2629528,69.1300104,128.0938428,52.8641256,50.83089,97.5953088,89.4623664,121.994136,124.0273716,138.2600208,0,0,189.0909108,138.2600208,225.6891516,71.163246,0,237.8885652,130.1270784,91.495602,0,0,0,0
79.018929,70.701147,131.0050665,54.065583,51.9861375,99.813384,91.495602,124.76673,126.8461755,141.402294,0,0,193.3884315,141.402294,230.8184505,72.7805925,0,243.2951235,133.084512,93.5750475,0,0,0,0
80.7749052,72.2722836,133.9162902,55.2670404,53.141385,102.0314592,93.5288376,127.539324,129.6649794,144.5445672,0,0,197.6859522,144.5445672,235.9477494,74.397939,0,248.7016818,136.0419456,95.654493,0,0,0,0
84.2868576,75.4145568,139.7387376,57.6699552,55.45188,106.4676096,97.5953088,133.084512,135.3025872,150.8291136,0,0,206.2809936,150.8291136,246.2063472,77.632632,0,259.5147984,141.9568128,99.813384,0,0,0,0
86.0428338,76.9856934,142.6499613,58.8714126,56.6071275,108.6856848,99.6285444,135.857106,138.1213911,153.9713868,0,0,210.5785143,153.9713868,251.3356461,79.2499785,0,264.9213567,144.9142464,101.8928295,0,0,0,0
84.2868576,75.4145568,139.7387376,57.6699552,55.45188,106.4676096,97.5953088,133.084512,135.3025872,150.8291136,0,0,206.2809936,150.8291136,246.2063472,77.632632,0,259.5147984,141.9568128,99.813384,0,0,0,0
79.018929,70.701147,131.0050665,54.065583,51.9861375,99.813384,91.495602,124.76673,126.8461755,141.402294,0,0,193.3884315,141.402294,230.8184505,72.7805925,0,243.2951235,133.084512,93.5750475,0,0,0,0
70.239048,62.845464,116.448948,48.058296,46.2099,88.723008,81.329424,110.90376,112.752156,125.690928,0,0,171.900828,125.690928,205.171956,64.69386,0,216.262332,118.297344,83.17782,0,0,0,0
61.459167,54.989781,101.8928295,42.051009,40.4336625,77.632632,71.163246,97.04079,98.6581365,109.979562,0,0,150.4132245,109.979562,179.5254615,56.6071275,0,189.2295405,103.510176,72.7805925,0,0,0,0
54.20698529,48.50098684,89.86947562,37.08898994,35.66249033,68.47198142,62.76598297,85.58997678,87.01647639,97.00197368,0,0,132.664464,97.00197368,158.341457,49.92748646,0,166.9004547,91.29597523,64.19248259,0,0,0,0
53.34655696,47.73112991,88.44297601,36.50027581,35.09641905,67.38512458,61.76969753,84.23140572,85.63526248,95.46225982,0,0,130.5586789,95.46225982,155.8281006,49.13498667,0,164.2512412,89.84683277,63.17355429,0,0,0,0
51.62570028,46.19141604,85.58997678,35.32284756,33.9642765,65.21141088,59.77712664,81.5142636,82.87283466,92.38283208,0,0,126.3471086,92.38283208,150.8013877,47.5499871,0,158.952814,86.94854784,61.1356977,0,0,0,0
49.9048436,44.65170217,82.73697755,34.14541931,32.83213395,63.03769718,57.78455575,78.79712148,80.11040684,89.30340434,0,0,122.1355383,89.30340434,145.7746747,45.96498753,0,153.6543869,84.05026291,59.09784111,0,0,0,0
50.76527194,45.42155911,84.16347717,34.73413343,33.39820523,64.12455403,58.7808412,80.15569254,81.49162075,90.84311821,0,0,124.2413234,90.84311821,148.2880312,46.75748732,0,156.3036005,85.49940538,60.11676941,0,0,0,0
55.92784197,50.04070071,92.72247485,38.26641819,36.79463288,70.64569512,64.75855386,88.3071189,89.77890422,100.0814014,0,0,136.8760343,100.0814014,163.36817,51.51248603,0,172.1988819,94.19426016,66.23033918,0,0,0,0
61.95084034,55.42969925,102.7079721,42.38741707,40.7571318,78.25369306,71.73255197,97.81711632,99.44740159,110.8593985,0,0,151.6165303,110.8593985,180.9616652,57.05998452,0,190.7433768,104.3382574,73.36283724,0,0,0,0
73.13640873,65.43783939,121.2524671,50.04070071,48.11605838,92.38283208,84.68426274,115.4785401,117.4031824,130.8756788,0,0,178.9917372,130.8756788,213.6352992,67.36248173,0,225.1831532,123.1771094,86.60890508,0,0,0,0
81.74069211,73.13640873,135.5174632,55.92784197,53.77677113,103.2514006,94.64711718,129.0642507,131.2153215,146.2728175,0,0,200.0495886,146.2728175,238.7688638,75.28747958,0,251.6752889,137.6685341,96.79818803,0,0,0,0
85.18240546,76.21583647,141.2234617,58.28269847,56.04105623,107.598828,98.63225896,134.4985349,136.7401772,152.4316729,0,0,208.4727292,152.4316729,248.8222896,78.45747872,0,262.2721431,143.4651039,100.8739012,0,0,0,0
86.0428338,76.9856934,142.6499613,58.8714126,56.6071275,108.6856848,99.6285444,135.857106,138.1213911,153.9713868,0,0,210.5785143,153.9713868,251.3356461,79.2499785,0,264.9213567,144.9142464,101.8928295,0,0,0,0
85.18240546,76.21583647,141.2234617,58.28269847,56.04105623,107.598828,98.63225896,134.4985349,136.7401772,152.4316729,0,0,208.4727292,152.4316729,248.8222896,78.45747872,0,262.2721431,143.4651039,100.8739012,0,0,0,0
80.01983543,71.59669486,132.664464,54.75041372,52.64462858,101.0776869,92.65454629,126.3471086,128.4528937,143.1933897,0,0,195.8380183,143.1933897,233.7421509,73.70248001,0,246.3768617,134.7702492,94.76033144,0,0,0,0
79.1594071,70.82683793,131.2379644,54.16169959,52.0785573,99.99083002,91.65826085,124.9885375,127.0716798,141.6536759,0,0,193.7322332,141.6536759,231.2287944,72.90998022,0,243.7276482,133.3211067,93.74140314,0,0,0,0
77.43855042,69.28712406,128.3849652,52.98427134,50.94641475,97.81711632,89.66568996,122.2713954,124.309252,138.5742481,0,0,189.5206629,138.5742481,226.2020815,71.32498065,0,238.429221,130.4228218,91.70354655,0,0,0,0
75.71769374,67.74741019,125.5319659,51.80684309,49.8142722,95.64340262,87.67311907,119.5542533,121.5468242,135.4948204,0,0,185.3090926,135.4948204,221.1753686,69.73998108,0,233.1307939,127.5245368,89.66568996,0,0,0,0
77.43855042,69.28712406,128.3849652,52.98427134,50.94641475,97.81711632,89.66568996,122.2713954,124.309252,138.5742481,0,0,189.5206629,138.5742481,226.2020815,71.32498065,0,238.429221,130.4228218,91.70354655,0,0,0,0
79.1594071,70.82683793,131.2379644,54.16169959,52.0785573,99.99083002,91.65826085,124.9885375,127.0716798,141.6536759,0,0,193.7322332,141.6536759,231.2287944,72.90998022,0,243.7276482,133.3211067,93.74140314,0,0,0,0
82.60112045,73.90626566,136.9439628,56.5165561,54.3428424,104.3382574,95.64340262,130.4228218,132.5965355,147.8125313,0,0,202.1553737,147.8125313,241.2822203,76.07997936,0,254.3245024,139.1176765,97.81711632,0,0,0,0
84.32197712,75.44597953,139.7969621,57.69398435,55.47498495,106.5119711,97.63597351,133.1399639,135.3589633,150.8919591,0,0,206.366944,150.8919591,246.3089332,77.66497893,0,259.6229296,142.0159615,99.85497291,0,0,0,0
82.60112045,73.90626566,136.9439628,56.5165561,54.3428424,104.3382574,95.64340262,130.4228218,132.5965355,147.8125313,0,0,202.1553737,147.8125313,241.2822203,76.07997936,0,254.3245024,139.1176765,97.81711632,0,0,0,0
77.43855042,69.28712406,128.3849652,52.98427134,50.94641475,97.81711632,89.66568996,122.2713954,124.309252,138.5742481,0,0,189.5206629,138.5742481,226.2020815,71.32498065,0,238.429221,130.4228218,91.70354655,0,0,0,0
68.83426704,61.58855472,114.119969,47.09713008,45.285702,86.94854784,79.70283552,108.6856848,110.4971129,123.1771094,0,0,168.4628114,123.1771094,201.0685169,63.3999828,0,211.9370854,115.9313971,81.5142636,0,0,0,0
60.22998366,53.88998538,99.85497291,41.20998882,39.62498925,76.07997936,69.73998108,95.0999742,96.68497377,107.7799708,0,0,147.40496,107.7799708,175.9349523,55.47498495,0,185.4449497,101.4399725,71.32498065,0,0,0,0
53.10072029,47.51117078,88.03540469,36.33207178,34.9346844,67.07459405,61.48504454,83.84324256,85.24062994,95.02234157,0,0,129.957026,95.02234157,155.1099987,48.90855816,0,163.494323,89.43279206,62.88243192,0,0,0,0
52.25785171,46.75702522,86.63801731,35.75537222,34.3801656,66.00991795,60.50909146,82.51239744,83.88760406,93.51405043,0,0,127.894216,93.51405043,152.6479353,48.13223184,0,160.899175,88.01322394,61.88429808,0,0,0,0
50.57211456,45.24873408,83.84324256,34.60197312,33.271128,63.88056576,58.55718528,79.8507072,81.18155232,90.49746816,0,0,123.7685962,90.49746816,147.7238083,46.5795792,0,155.708879,85.17408768,59.8880304,0,0,0,0
48.88637741,43.74044294,81.04846781,33.44857402,32.1620904,61.75121357,56.6052791,77.18901696,78.47550058,87.48088589,0,0,119.6429763,87.48088589,142.7996814,45.02692656,0,150.5185831,82.33495142,57.89176272,0,0,0,0
49.72924598,44.49458851,82.44585518,34.02527357,32.7166092,62.81588966,57.58123219,78.51986208,79.82852645,88.98917702,0,0,121.7057862,88.98917702,145.2617448,45.80325288,0,153.1137311,83.75451955,58.88989656,0,0,0,0
54.78645744,49.01946192,90.83017944,37.48547088,36.043722,69.20394624,63.43695072,86.5049328,87.94668168,98.03892384,0,0,134.0826458,98.03892384,160.0341257,50.4612108,0,168.684619,92.27192832,64.8786996,0,0,0,0
60.68653747,54.2984809,100.6118911,41.52236774,39.9253536,76.65667891,70.26862234,95.82084864,97.41786278,108.5969618,0,0,148.5223154,108.5969618,177.26857,55.89549504,0,186.8506548,102.2089052,71.86563648,0,0,0,0
71.64382896,64.10237328,118.777927,49.01946192,47.134098,90.49746816,82.95601248,113.1218352,115.0071991,128.2047466,0,0,175.3388446,128.2047466,209.2753951,65.9877372,0,220.5875786,120.6632909,84.8413764,0,0,0,0
80.07251472,71.64382896,132.7518007,54.78645744,52.679286,101.1442291,92.71554336,126.4302864,128.5374578,143.2876579,0,0,195.9669439,143.2876579,233.8960298,73.7510004,0,246.5390585,134.8589722,94.8227148,0,0,0,0
83.44398902,74.66041123,138.3413502,57.09325565,54.8973612,105.4029335,96.61935571,131.7536669,133.9495613,149.3208225,0,0,204.2181837,149.3208225,243.7442837,76.85630568,0,256.9196504,140.5372447,98.81525016,0,0,0,0
84.2868576,75.4145568,139.7387376,57.6699552,55.45188,106.4676096,97.5953088,133.084512,135.3025872,150.8291136,0,0,206.2809936,150.8291136,246.2063472,77.632632,0,259.5147984,141.9568128,99.813384,0,0,0,0
83.44398902,74.66041123,138.3413502,57.09325565,54.8973612,105.4029335,96.61935571,131.7536669,133.9495613,149.3208225,0,0,204.2181837,149.3208225,243.7442837,76.85630568,0,256.9196504,140.5372447,98.81525016,0,0,0,0
78.38677757,70.13553782,129.957026,53.63305834,51.5702484,99.01487693,90.76363718,123.7685962,125.8314061,140.2710756,0,0,191.841324,140.2710756,228.9719029,72.19834776,0,241.3487625,132.0198359,92.82644712,0,0,0,0
77.54390899,69.38139226,128.5596386,53.05635878,51.0157296,97.95020083,89.7876841,122.437751,124.4783802,138.7627845,0,0,189.7785141,138.7627845,226.5098394,71.42202144,0,238.7536145,130.6002678,91.82831328,0,0,0,0
75.85817184,67.87310112,125.7648638,51.90295968,49.906692,95.82084864,87.83577792,119.7760608,121.7723285,135.7462022,0,0,185.6528942,135.7462022,221.5857125,69.8693688,0,233.5633186,127.7611315,89.8320456,0,0,0,0
74.17243469,66.36480998,122.9700891,50.74956058,48.7976544,93.69149645,85.88387174,117.1143706,119.0662767,132.72962,0,0,181.5272744,132.72962,216.6615855,68.31671616,0,228.3730226,124.9219953,87.83577792,0,0,0,0
75.85817184,67.87310112,125.7648638,51.90295968,49.906692,95.82084864,87.83577792,119.7760608,121.7723285,135.7462022,0,0,185.6528942,135.7462022,221.5857125,69.8693688,0,233.5633186,127.7611315,89.8320456,0,0,0,0
77.54390899,69.38139226,128.5596386,53.05635878,51.0157296,97.95020083,89.7876841,122.437751,124.4783802,138.7627845,0,0,189.7785141,138.7627845,226.5098394,71.42202144,0,238.7536145,130.6002678,91.82831328,0,0,0,0
80.9153833,72.39797453,134.1491881,55.36315699,53.2338048,102.2089052,93.69149645,127.7611315,129.8904837,144.7959491,0,0,198.0297539,144.7959491,236.3580933,74.52732672,0,249.1342065,136.2785403,95.82084864,0,0,0,0
82.60112045,73.90626566,136.9439628,56.5165561,54.3428424,104.3382574,95.64340262,130.4228218,132.5965355,147.8125313,0,0,202.1553737,147.8125313,241.2822203,76.07997936,0,254.3245024,139.1176765,97.81711632,0,0,0,0
80.9153833,72.39797453,134.1491881,55.36315699,53.2338048,102.2089052,93.69149645,127.7611315,129.8904837,144.7959491,0,0,198.0297539,144.7959491,236.3580933,74.52732672,0,249.1342065,136.2785403,95.82084864,0,0,0,0
75.85817184,67.87310112,125.7648638,51.90295968,49.906692,95.82084864,87.83577792,119.7760608,121.7723285,135.7462022,0,0,185.6528942,135.7462022,221.5857125,69.8693688,0,233.5633186,127.7611315,89.8320456,0,0,0,0
67.42948608,60.33164544,111.7909901,46.13596416,44.361504,85.17408768,78.07624704,106.4676096,108.2420698,120.6632909,0,0,165.0247949,120.6632909,196.9650778,62.1061056,0,207.6118387,113.5654502,79.8507072,0,0,0,0
59.00080032,52.79018976,97.81711632,40.36896864,38.816316,74.52732672,68.31671616,93.1591584,94.71181104,105.5803795,0,0,144.3966955,105.5803795,172.344443,54.3428424,0,181.6603589,99.36976896,69.8693688,0,0,0,0
51.99445528,46.52135473,86.20133376,35.57515361,34.20687848,65.67720667,60.20410612,82.09650834,83.46478348,93.04270945,0,0,127.2495879,93.04270945,151.8785404,47.88962987,0,160.0881913,87.5696089,61.57238126,0,0,0,0
51.16914647,45.78292052,84.83305862,35.01046864,33.66391215,64.63471133,59.24848538,80.79338916,82.13994565,91.56584105,0,0,125.2297532,91.56584105,149.4677699,47.12947701,0,157.5471089,86.1796151,60.59504187,0,0,0,0
49.51852884,44.30605212,82.09650834,33.88109868,32.5779795,62.54972064,57.33724392,78.1871508,79.49026998,88.61210424,0,0,121.1900837,88.61210424,144.646229,45.6091713,0,152.4649441,83.39962752,58.6403631,0,0,0,0
47.86791121,42.82918372,79.35995806,32.75172872,31.49204685,60.46472995,55.42600246,75.58091244,76.84059431,85.65836743,0,0,117.1504143,85.65836743,139.824688,44.08886559,0,147.3827793,80.61963994,56.68568433,0,0,0,0
48.69322003,43.56761792,80.7282332,33.3164137,32.03501318,61.5072253,56.38162319,76.88403162,78.16543215,87.13523584,0,0,119.170249,87.13523584,142.2354585,44.84901845,0,149.9238617,82.00963373,57.66302372,0,0,0,0
53.64507291,47.99822313,88.93788404,36.70452357,35.29281113,67.76219736,62.11534758,84.7027467,86.11445915,95.99644626,0,0,131.2892574,95.99644626,156.7000814,49.40993558,0,165.1703561,90.34959648,63.52706003,0,0,0,0
59.42223461,53.16726254,98.51581001,40.65731842,39.0935754,75.05966477,68.8046927,93.82458096,95.38832398,106.3345251,0,0,145.4281005,106.3345251,173.5754748,54.73100556,0,182.9579329,100.079553,70.36843572,0,0,0,0
70.15124919,62.76690717,116.3033868,47.99822313,46.15213763,88.61210424,81.22776222,110.7651303,112.6112158,125.5338143,0,0,171.685952,125.5338143,204.9154911,64.61299268,0,215.9920041,118.1494723,83.07384773,0,0,0,0
78.40433733,70.15124919,129.9861382,53.64507291,51.58180088,99.03705768,90.78396954,123.7963221,125.8595941,140.3024984,0,0,191.8842993,140.3024984,229.0231959,72.21452123,0,241.4028281,132.0494102,92.84724158,0,0,0,0
81.70557259,73.104986,135.4592388,55.90381282,53.75366618,103.2070391,94.60645247,129.0087988,131.1589455,146.209972,0,0,199.9636382,146.209972,238.6662778,75.25513265,0,251.5671577,137.6093854,96.75659912,0,0,0,0
82.5308814,73.8434202,136.8275139,56.4684978,54.2966325,104.2495344,95.5620732,130.311918,132.4837833,147.6868404,0,0,201.9834729,147.6868404,241.0770483,76.0152855,0,254.1082401,138.9993792,97.7339385,0,0,0,0
81.70557259,73.104986,135.4592388,55.90381282,53.75366618,103.2070391,94.60645247,129.0087988,131.1589455,146.209972,0,0,199.9636382,146.209972,238.6662778,75.25513265,0,251.5671577,137.6093854,96.75659912,0,0,0,0
76.7537197,68.67438079,127.2495879,52.51570295,50.49586823,96.95206699,88.87272808,121.1900837,123.2099185,137.3487616,0,0,187.8446298,137.3487616,224.2016549,70.69421552,0,236.3206633,129.2694227,90.89256281,0,0,0,0
75.92841089,67.93594658,125.8813128,51.95101798,49.9529019,95.90957165,87.91710734,119.8869646,121.8850806,135.8718932,0,0,185.8247951,135.8718932,221.7908844,69.93406266,0,233.7795809,127.8794289,89.91522342,0,0,0,0
74.27779326,66.45907818,123.1447625,50.82164802,48.86696925,93.82458096,86.00586588,117.2807262,119.235405,132.9181564,0,0,181.7851256,132.9181564,216.9693435,68.41375695,0,228.6974161,125.0994413,87.96054465,0,0,0,0
72.62717563,64.98220978,120.4082122,49.69227806,47.7810366,91.73959027,84.09462442,114.6744878,116.5857293,129.9644196,0,0,177.7454562,129.9644196,212.1478025,66.89345124,0,223.6152513,122.3194537,86.00586588,0,0,0,0
74.27779326,66.45907818,123.1447625,50.82164802,48.86696925,93.82458096,86.00586588,117.2807262,119.235405,132.9181564,0,0,181.7851256,132.9181564,216.9693435,68.41375695,0,228.6974161,125.0994413,87.96054465,0,0,0,0
75.92841089,67.93594658,125.8813128,51.95101798,49.9529019,95.90957165,87.91710734,119.8869646,121.8850806,135.8718932,0,0,185.8247951,135.8718932,221.7908844,69.93406266,0,233.7795809,127.8794289,89.91522342,0,0,0,0
79.22964614,70.88968339,131.3544133,54.20975789,52.1247672,100.079553,91.73959027,125.0994413,127.184432,141.7793668,0,0,193.904134,141.7793668,231.4339664,72.97467408,0,243.9439105,133.439404,93.82458096,0,0,0,0
80.88026377,72.3665518,134.0909636,55.33912784,53.21069985,102.1645437,93.65083174,127.7056796,129.8341076,144.7331036,0,0,197.9438034,144.7331036,236.2555073,74.49497979,0,249.0260753,136.2193916,95.77925973,0,0,0,0
79.22964614,70.88968339,131.3544133,54.20975789,52.1247672,100.079553,91.73959027,125.0994413,127.184432,141.7793668,0,0,193.904134,141.7793668,231.4339664,72.97467408,0,243.9439105,133.439404,93.82458096,0,0,0,0
74.27779326,66.45907818,123.1447625,50.82164802,48.86696925,93.82458096,86.00586588,117.2807262,119.235405,132.9181564,0,0,181.7851256,132.9181564,216.9693435,68.41375695,0,228.6974161,125.0994413,87.96054465,0,0,0,0
66.02470512,59.07473616,109.4620111,45.17479824,43.437306,83.39962752,76.44965856,104.2495344,105.9870266,118.1494723,0,0,161.5867783,118.1494723,192.8616386,60.8122284,0,203.2865921,111.1995034,78.1871508,0,0,0,0
57.77161698,51.69039414,95.77925973,39.52794846,38.00764275,72.97467408,66.89345124,91.2183426,92.73864831,103.3807883,0,0,141.388431,103.3807883,168.7539338,53.21069985,0,177.8757681,97.29956544,68.41375695,0,0,0,0
50.70381278,45.36656933,84.06158434,34.69208243,33.35777156,64.0469214,58.70967795,80.05865175,81.39296261,90.73313865,0,0,124.0909102,90.73313865,148.1085057,46.70088019,0,156.1143709,85.3958952,60.04398881,0,0,0,0
49.3517111,44.15679414,81.81994209,33.76696023,32.46823099,62.3390035,57.14408654,77.92375437,79.22248361,88.31358829,0,0,120.7818193,88.31358829,144.1589456,45.45552338,0,151.951321,83.11867133,58.44281578,0,0,0,0
46.64750775,41.73724378,77.33665759,31.91671583,30.68914984,58.92316769,54.01290371,73.65395961,74.8815256,83.47448756,0,0,114.1636374,83.47448756,136.2598253,42.96480977,0,143.6252212,78.56422358,55.24046971,0,0,0,0
44.61935524,39.92258101,73.97419422,30.52903253,29.35483898,56.36129083,51.6645166,70.45161354,71.6258071,79.84516201,0,0,109.200001,79.84516201,130.335485,41.09677457,0,137.3806464,75.14838778,52.83871016,0,0,0,0
43.94330441,39.31769342,72.85337309,30.06647144,28.91006869,55.50733188,50.88172089,69.38416485,70.5405676,78.63538683,0,0,107.5454555,78.63538683,128.360705,40.47409616,0,135.2991215,74.00977584,52.03812364,0,0,0,0
43.94330441,39.31769342,72.85337309,30.06647144,28.91006869,55.50733188,50.88172089,69.38416485,70.5405676,78.63538683,0,0,107.5454555,78.63538683,128.360705,40.47409616,0,135.2991215,74.00977584,52.03812364,0,0,0,0
45.97145692,41.13235619,76.21583647,31.45415473,30.24437955,58.06920874,53.23010801,72.58651092,73.7962861,82.26471238,0,0,112.5090919,82.26471238,134.2850452,42.34213137,0,141.5436963,77.42561165,54.43988319,0,0,0,0
50.02776194,44.76168173,82.94076321,34.22952133,32.91300128,63.19296245,57.92688224,78.99120306,80.30772311,89.52336347,0,0,122.4363647,89.52336347,146.1337257,46.07820179,0,154.032846,84.25728326,59.2434023,0,0,0,0
56.11221947,50.20567005,93.02815333,38.39257122,36.91593386,70.87859302,64.9720436,88.59824127,90.07487862,100.4113401,0,0,137.327274,100.4113401,163.9067463,51.68230741,0,172.7665705,94.50479069,66.44868095,0,0,0,0
60.16852449,53.8349956,99.75308008,41.16793781,39.58455559,76.00234673,69.66881783,95.00293341,96.58631563,107.6699912,0,0,147.2545468,107.6699912,175.7554268,55.41837782,0,185.2557201,101.3364623,71.25220006,0,0,0,0
62.196677,55.64965837,103.1155435,42.55562111,40.91886645,78.56422358,72.01720495,98.20527948,99.84203414,111.2993167,0,0,152.2181832,111.2993167,181.679767,57.28641303,0,191.500295,104.7522981,73.65395961,0,0,0,0
63.54877868,56.85943355,105.3571857,43.48074331,41.80840703,80.27214149,73.58279636,100.3401769,102.0125131,113.7188671,0,0,155.5272741,113.7188671,185.6293272,58.53176984,0,195.6633449,107.029522,75.25513265,0,0,0,0
61.52062617,55.04477078,101.9947223,42.09306001,40.47409616,77.71026463,71.23440925,97.13783079,98.75679464,110.0895416,0,0,150.5636377,110.0895416,179.704987,56.66373463,0,189.41877,103.6136862,72.85337309,0,0,0,0
60.84457533,54.43988319,100.8739012,41.63049891,40.02932588,76.85630568,70.45161354,96.0703821,97.67155514,108.8797664,0,0,148.9090923,108.8797664,177.7302069,56.04105623,0,187.3372451,102.4750742,72.05278658,0,0,0,0
60.84457533,54.43988319,100.8739012,41.63049891,40.02932588,76.85630568,70.45161354,96.0703821,97.67155514,108.8797664,0,0,148.9090923,108.8797664,177.7302069,56.04105623,0,187.3372451,102.4750742,72.05278658,0,0,0,0
58.14037198,52.02033283,96.39061671,39.78025451,38.25024473,73.44046987,67.32043072,91.80058734,93.33059713,104.0406657,0,0,142.2909104,104.0406657,169.8310866,53.55034262,0,179.0111453,97.9206265,68.85044051,0,0,0,0
57.46432115,51.41544524,95.26979558,39.31769342,37.80547444,72.58651092,66.53763501,90.73313865,92.24535763,102.8308905,0,0,140.6363649,102.8308905,167.8563065,52.92766421,0,176.9296204,96.78201456,68.04985399,0,0,0,0
59.49247366,53.23010801,98.63225896,40.70537671,39.1397853,75.14838778,68.88602213,93.93548472,95.50107613,106.460216,0,0,145.6000013,106.460216,173.7806467,54.79569942,0,183.1741952,100.1978504,70.45161354,0,0,0,0
62.196677,55.64965837,103.1155435,42.55562111,40.91886645,78.56422358,72.01720495,98.20527948,99.84203414,111.2993167,0,0,152.2181832,111.2993167,181.679767,57.28641303,0,191.500295,104.7522981,73.65395961,0,0,0,0
67.6050837,60.4887591,112.0821125,46.2561099,44.47702875,85.3958952,78.2795706,106.744869,108.5239502,120.9775182,0,0,165.454547,120.9775182,197.4780077,62.26784025,0,208.1524946,113.8611936,80.05865175,0,0,0,0
65.57693119,58.67409633,108.7196491,44.8684266,43.14271789,82.83401834,75.93118348,103.5425229,105.2682316,117.3481927,0,0,160.4909105,117.3481927,191.5536674,60.39980504,0,201.9079197,110.4453578,77.6568922,0,0,0,0
64.22482952,57.46432115,106.4780068,43.94330441,42.25317731,81.12610044,74.36559207,101.4076256,103.0977526,114.9286423,0,0,157.1818196,114.9286423,187.6041073,59.15444824,0,197.7448698,108.1681339,76.05571916,0,0,0,0
60.84457533,54.43988319,100.8739012,41.63049891,40.02932588,76.85630568,70.45161354,96.0703821,97.67155514,108.8797664,0,0,148.9090923,108.8797664,177.7302069,56.04105623,0,187.3372451,102.4750742,72.05278658,0,0,0,0
57.46432115,51.41544524,95.26979558,39.31769342,37.80547444,72.58651092,66.53763501,90.73313865,92.24535763,102.8308905,0,0,140.6363649,102.8308905,167.8563065,52.92766421,0,176.9296204,96.78201456,68.04985399,0,0,0,0
49.38683063,44.18821688,81.87816656,33.79098938,32.49133594,62.383365,57.18475125,77.97920625,79.27885969,88.37643375,0,0,120.8677697,88.37643375,144.2615316,45.48787031,0,152.0594522,83.17782,58.48440469,0,0,0,0
48.06984848,43.00986443,79.69474879,32.88989633,31.62490031,60.7198086,55.65982455,75.89976075,77.16475676,86.01972885,0,0,117.6446292,86.01972885,140.4145574,44.27486044,0,148.0045335,80.9597448,56.92482056,0,0,0,0
45.43588418,40.65315953,75.32791324,31.08771023,29.89202906,57.3926958,52.60997115,71.74086975,72.93655091,81.30631905,0,0,111.1983481,81.30631905,132.720609,41.84884069,0,139.894696,76.5235944,53.80565231,0,0,0,0
43.46041095,38.88563085,72.05278658,29.73607065,28.59237563,54.8973612,50.3225811,68.6217015,69.76539653,77.7712617,0,0,106.3636373,77.7712617,126.9501478,40.02932588,0,133.8123179,73.1964816,51.46627613,0,0,0,0
42.80191988,38.29645463,70.96107769,29.28552413,28.15915781,54.065583,49.56011775,67.58197875,68.70834506,76.59290925,0,0,104.7520671,76.59290925,125.0266607,39.42282094,0,131.7848586,72.087444,50.68648406,0,0,0,0
42.80191988,38.29645463,70.96107769,29.28552413,28.15915781,54.065583,49.56011775,67.58197875,68.70834506,76.59290925,0,0,104.7520671,76.59290925,125.0266607,39.42282094,0,131.7848586,72.087444,50.68648406,0,0,0,0
44.7773931,40.0639833,74.23620435,30.6371637,29.45881125,56.5609176,51.8475078,70.701147,71.87949945,80.1279666,0,0,109.5867779,80.1279666,130.797122,41.24233575,0,137.8672367,75.4145568,53.02586025,0,0,0,0
48.72833955,43.59904065,80.78645768,33.34044285,32.05811813,61.5515868,56.4222879,76.9394835,78.22180823,87.1980813,0,0,119.2561994,87.1980813,142.3380445,44.88136538,0,150.0319928,82.0687824,57.70461263,0,0,0,0
